node_1,node_2
0,5471
0,8494
0,9639
0,9804
0,9881
1,3543
1,8985
1,9011
1,9508
1,9920
2,7771
2,8338
2,8550
2,8615
2,9404
3,3426
3,7812
3,8825
3,9533
3,9979
4,4961
4,6423
4,7683
4,9441
4,9864
5,4383
5,4640
5,8133
5,8790
5,9919
6,5674
6,5722
6,7298
6,9772
6,9977
7,3903
7,6330
7,7825
7,9837
7,9875
8,1632
8,3219
8,9734
8,9765
8,9841
9,1045
9,7986
9,8175
9,9699
9,9999
10,5167
10,7690
10,8796
10,9077
10,9554
11,6308
11,7578
11,9741
11,9844
11,9857
12,5386
12,6857
12,9269
12,9783
12,9795
13,6966
13,8812
13,9749
13,9779
13,9900
14,3655
14,8282
14,8331
14,9517
14,9518
15,1322
15,3747
15,5110
15,8050
15,9646
16,7803
16,8589
16,8592
16,9175
16,9895
17,6946
17,7005
17,7809
17,9174
17,9820
18,5403
18,6164
18,7106
18,8433
18,9779
19,818
19,5762
19,9517
19,9681
19,9902
20,5917
20,7319
20,8128
20,9891
20,9931
21,2502
21,6948
21,9504
21,9935
21,9989
22,6722
22,7596
22,7717
22,9158
22,9738
23,7287
23,8416
23,9578
23,9928
23,9981
24,8530
24,8890
24,9752
24,9935
24,9989
25,2932
25,8695
25,9445
25,9450
25,9953
26,6599
26,7699
26,8727
26,9957
26,9964
27,7866
27,8714
27,9113
27,9832
27,9915
28,8088
28,8098
28,9689
28,9864
28,9953
29,2145
29,7622
29,9532
29,9658
29,9817
30,5624
30,7247
30,7909
30,8655
30,9436
31,3141
31,5934
31,6984
31,9811
31,9833
32,8283
32,9087
32,9137
32,9405
32,9918
33,3280
33,7958
33,9561
33,9879
33,9972
34,547
34,3421
34,8811
34,9367
34,9880
35,1126
35,5877
35,7711
35,9792
35,9960
36,4244
36,5273
36,9638
36,9714
36,9980
37,1945
37,4060
37,8839
37,9973
37,9984
38,6441
38,8792
38,9942
38,9952
38,9995
39,7001
39,8642
39,9575
39,9928
39,9981
40,1713
40,7871
40,9759
40,9874
40,9974
41,7051
41,7342
41,8100
41,9090
41,9714
42,243
42,4897
42,7513
42,8164
42,9679
43,2472
43,8905
43,9055
43,9354
43,9778
44,6601
44,7250
44,7403
44,8777
44,9556
45,5883
45,7599
45,8975
45,9732
45,9881
46,8874
46,9186
46,9858
46,9893
46,9963
47,3588
47,3591
47,6386
47,9363
47,9483
48,5729
48,7401
48,8759
48,8897
48,9315
49,9082
49,9170
49,9718
49,9904
49,9989
50,3801
50,5229
50,8878
50,9959
50,9987
51,2687
51,4844
51,6523
51,6631
51,9214
52,5116
52,9050
52,9684
52,9838
52,9959
53,435
53,4647
53,5051
53,9128
53,9913
54,2279
54,7362
54,8823
54,9951
54,9962
55,2415
55,9681
55,9920
55,9944
55,9947
56,9632
56,9889
56,9913
56,9922
56,9966
57,8718
57,8834
57,8953
57,9770
57,9874
58,1298
58,6861
58,7951
58,8652
58,9211
59,3438
59,4032
59,4504
59,8751
59,9829
60,5983
60,8743
60,9041
60,9402
60,9986
61,2753
61,3988
61,6591
61,9784
61,9854
62,6113
62,8287
62,9161
62,9776
62,9870
63,8611
63,8920
63,9753
63,9944
63,9947
64,2036
64,2058
64,8232
64,8442
64,9709
65,7502
65,8206
65,8416
65,8908
65,9089
66,2975
66,4824
66,6949
66,9167
66,9452
67,4901
67,7339
67,8615
67,9359
67,9841
68,2229
68,5667
68,7541
68,7973
68,9279
69,1425
69,3178
69,8433
69,9863
69,9926
70,5214
70,5716
70,5973
70,6466
70,9283
71,3585
71,5693
71,8289
71,9718
71,9801
72,3920
72,8182
72,9408
72,9824
72,9965
73,4491
73,7848
73,9913
73,9937
73,9961
74,4232
74,6627
74,6845
74,9411
74,9971
75,6314
75,9554
75,9640
75,9742
75,9967
76,8805
76,9647
76,9714
76,9828
76,9855
77,4700
77,8007
77,8943
77,9589
77,9633
78,5749
78,7408
78,9676
78,9767
78,9965
79,6908
79,8940
79,9482
79,9769
79,9955
80,2637
80,4954
80,6951
80,8298
80,9903
81,8848
81,9316
81,9642
81,9830
81,9864
82,420
82,1716
82,4098
82,5412
82,8477
83,2726
83,2747
83,2956
83,9545
83,9899
84,2574
84,5253
84,5497
84,9859
84,9899
85,4069
85,4946
85,9209
85,9255
85,9674
86,3500
86,5204
86,9286
86,9523
86,9823
87,6684
87,8780
87,9569
87,9891
87,9917
88,693
88,9356
88,9382
88,9923
88,9970
89,2153
89,8295
89,9212
89,9228
89,9229
90,3530
90,3991
90,7321
90,7689
90,8263
91,8843
91,9076
91,9374
91,9398
91,9872
92,5867
92,6100
92,6532
92,8758
92,8999
93,141
93,3283
93,6136
93,9918
93,9934
94,7361
94,8726
94,8751
94,9093
94,9858
95,4853
95,4919
95,9504
95,9596
95,9822
96,2389
96,5482
96,8516
96,9101
96,9829
97,1695
97,7247
97,9144
97,9487
97,9745
98,5430
98,8384
98,8521
98,8720
98,9162
99,8470
99,9284
99,9683
99,9793
99,9901
100,3533
100,6769
100,8338
100,9745
100,9990
101,2722
101,3457
101,5184
101,8430
101,9391
102,2343
102,3749
102,6230
102,9469
102,9510
103,8091
103,9297
103,9445
103,9483
103,9618
104,710
104,8543
104,8822
104,9752
104,9950
105,9035
105,9110
105,9850
105,9899
105,9907
106,9089
106,9409
106,9755
106,9958
106,9980
107,9530
107,9683
107,9823
107,9950
107,9983
108,1844
108,2005
108,4802
108,5800
108,9861
109,8315
109,8752
109,9717
109,9740
109,9953
110,2583
110,5081
110,5976
110,9913
110,9960
111,6365
111,8295
111,8349
111,9617
111,9701
112,5777
112,6915
112,8237
112,9076
112,9886
113,6682
113,9519
113,9540
113,9786
113,9879
114,894
114,1315
114,7657
114,8130
114,9617
115,2677
115,7369
115,9296
115,9811
115,9922
116,3452
116,4135
116,9584
116,9772
116,9786
117,8714
117,8800
117,9447
117,9712
117,9839
118,6909
118,7017
118,9797
118,9836
118,9967
119,6422
119,6622
119,9296
119,9875
119,9903
120,6147
120,8439
120,9397
120,9881
120,9987
121,8288
121,8909
121,9287
121,9879
121,9911
122,825
122,2129
122,8328
122,9333
122,9762
123,8640
123,9184
123,9770
123,9906
123,9919
124,1397
124,7774
124,8488
124,8870
124,9923
125,9403
125,9680
125,9699
125,9894
125,9986
126,1101
126,7681
126,7742
126,8193
126,8432
127,1952
127,3783
127,3921
127,9505
127,9787
128,3354
128,9574
128,9836
128,9932
128,9972
129,7853
129,9409
129,9660
129,9940
129,9948
130,4361
130,6238
130,9859
130,9881
130,9911
131,1553
131,3583
131,3969
131,9529
131,9876
132,7745
132,9126
132,9355
132,9371
132,9958
133,3444
133,7540
133,9789
133,9901
133,9935
134,715
134,5866
134,8860
134,9334
134,9841
135,7621
135,7858
135,9322
135,9831
135,9871
136,3464
136,9475
136,9803
136,9964
136,9994
137,5524
137,6386
137,9744
137,9787
137,9971
138,8504
138,9348
138,9513
138,9730
138,9980
139,8748
139,9135
139,9505
139,9968
139,9999
140,3001
140,6594
140,6756
140,8475
140,9687
141,93
141,943
141,8927
141,9748
141,9901
142,5276
142,8822
142,9514
142,9912
142,9963
143,903
143,2336
143,5829
143,8975
143,9234
144,2675
144,3486
144,9624
144,9907
144,9930
145,4532
145,7423
145,9784
145,9867
145,9916
146,8950
146,9502
146,9516
146,9889
146,9998
147,2953
147,8716
147,9542
147,9973
147,9984
148,8428
148,9190
148,9764
148,9873
148,9976
149,7163
149,9573
149,9704
149,9932
149,9972
150,3493
150,7024
150,9787
150,9830
150,9849
151,1789
151,7441
151,8300
151,9886
151,9997
152,2006
152,9186
152,9217
152,9364
152,9905
153,4859
153,7593
153,8517
153,9041
153,9402
154,5166
154,8896
154,9148
154,9685
154,9976
155,7802
155,9840
155,9861
155,9885
155,9958
156,3949
156,4252
156,9322
156,9422
156,9469
157,6593
157,7552
157,9421
157,9744
157,9889
158,6534
158,8296
158,9044
158,9203
158,9788
159,1014
159,6659
159,8862
159,9992
159,9993
160,3431
160,8509
160,9568
160,9773
160,9996
161,3660
161,3673
161,5096
161,9535
161,9607
162,8424
162,8629
162,8887
162,9939
162,9969
163,7961
163,9351
163,9763
163,9769
163,9955
164,4625
164,4887
164,9576
164,9693
164,9778
165,595
165,7584
165,9436
165,9579
165,9589
166,7368
166,7763
166,8096
166,9404
166,9451
167,9245
167,9451
167,9453
167,9557
167,9979
168,6255
168,8661
168,9610
168,9721
168,9777
169,4228
169,8168
169,9880
169,9914
169,9962
170,3256
170,6542
170,9752
170,9838
170,9901
171,4108
171,6979
171,9157
171,9636
171,9877
172,451
172,2686
172,2830
172,3391
172,4589
173,651
173,5722
173,7960
173,9638
173,9798
174,6756
174,9599
174,9710
174,9785
174,9951
175,2191
175,8876
175,9611
175,9688
175,9910
176,6943
176,6986
176,8287
176,8428
176,9976
177,1653
177,4466
177,4883
177,8772
177,9960
178,371
178,4543
178,8106
178,9950
178,9983
179,2622
179,5785
179,8721
179,9380
179,9947
180,4317
180,9250
180,9781
180,9928
180,9981
181,6409
181,9495
181,9515
181,9876
181,9948
182,3792
182,8090
182,8651
182,9535
182,9678
183,8373
183,9449
183,9815
183,9892
183,9939
184,4670
184,4781
184,9879
184,9944
184,9972
185,739
185,8007
185,8442
185,8501
185,9589
186,3516
186,7158
186,9628
186,9915
186,9998
187,9297
187,9623
187,9693
187,9764
187,9871
188,3950
188,9073
188,9826
188,9934
188,9960
189,6970
189,7870
189,8712
189,9796
189,9899
190,4030
190,9341
190,9765
190,9788
190,9817
191,7554
191,8890
191,9034
191,9281
191,9821
192,1093
192,4936
192,8425
192,8867
192,9057
193,3338
193,9120
193,9375
193,9884
193,9963
194,7280
194,8754
194,9390
194,9537
194,9702
195,8330
195,9050
195,9871
195,9959
195,9987
196,604
196,2996
196,5773
196,8009
196,9756
197,9408
197,9565
197,9698
197,9942
197,9974
198,938
198,2068
198,5674
198,7901
198,9126
199,6669
199,8897
199,9652
199,9802
199,9886
200,2845
200,4104
200,9805
200,9960
200,9966
201,3562
201,8148
201,9295
201,9770
201,9808
202,3150
202,3525
202,7937
202,8285
202,9797
203,476
203,5136
203,6655
203,7448
203,9285
204,4900
204,9433
204,9711
204,9815
204,9898
205,5630
205,9807
205,9951
205,9962
205,9995
206,7271
206,9227
206,9280
206,9386
206,9988
207,4380
207,5377
207,9563
207,9617
207,9639
208,493
208,1494
208,3613
208,5315
208,9742
209,6025
209,9166
209,9951
209,9986
209,9991
210,6189
210,8472
210,8525
210,9160
210,9363
211,6455
211,7054
211,9722
211,9894
211,9941
212,2042
212,6839
212,9432
212,9817
212,9841
213,4555
213,7619
213,9159
213,9463
213,9810
214,5023
214,5529
214,9221
214,9434
214,9987
215,9849
215,9870
215,9903
215,9975
215,9987
216,1452
216,5192
216,8452
216,9036
216,9498
217,3520
217,4858
217,6854
217,7292
217,8693
218,1295
218,1727
218,8835
218,9719
218,9856
219,3165
219,4045
219,8894
219,9589
219,9593
220,666
220,3621
220,8446
220,8691
220,9265
221,9068
221,9827
221,9965
221,9983
221,9993
222,3039
222,9719
222,9735
222,9887
222,9965
223,6285
223,7674
223,9039
223,9492
223,9937
224,7357
224,8019
224,8700
224,9267
224,9930
225,4422
225,9634
225,9680
225,9843
225,9852
226,705
226,1118
226,8884
226,9240
226,9754
227,824
227,6197
227,6605
227,7603
227,9335
228,9083
228,9128
228,9415
228,9590
228,9778
229,381
229,9153
229,9429
229,9964
229,9974
230,1767
230,4954
230,8493
230,8620
230,9979
231,5772
231,7985
231,9227
231,9921
231,9931
232,6936
232,8835
232,9837
232,9893
232,9902
233,6042
233,8544
233,8856
233,9920
233,9987
234,5459
234,7543
234,9403
234,9767
234,9977
235,1383
235,1597
235,7056
235,9019
235,9733
236,2908
236,6137
236,9417
236,9927
236,9971
237,3600
237,5619
237,8886
237,9737
237,9936
238,2910
238,5707
238,6609
238,9147
238,9537
239,8689
239,8698
239,9232
239,9579
239,9797
240,2964
240,9575
240,9686
240,9809
240,9981
241,7188
241,9333
241,9820
241,9944
241,9947
242,8630
242,8797
242,9055
242,9751
242,9789
243,42
243,403
243,1846
243,5899
243,9294
244,7434
244,8186
244,9542
244,9973
244,9984
245,2873
245,8329
245,9675
245,9874
245,9913
246,8029
246,8296
246,8998
246,9906
246,9919
247,1430
247,6580
247,8198
247,8652
247,9570
248,5939
248,7061
248,8205
248,9922
248,9966
249,6579
249,8026
249,9654
249,9675
249,9954
250,320
250,2827
250,8282
250,8562
250,9648
251,3469
251,4475
251,9689
251,9843
251,9953
252,6377
252,7750
252,7885
252,7890
252,8207
253,958
253,5860
253,8755
253,9421
253,9467
254,8203
254,9909
254,9919
254,9985
254,9994
255,9654
255,9693
255,9963
255,9979
255,9982
256,8099
256,8408
256,9688
256,9959
256,9987
257,7996
257,8449
257,8868
257,9090
257,9908
258,647
258,2975
258,9206
258,9233
258,9829
259,327
259,4114
259,9554
259,9957
259,9985
260,8834
260,9511
260,9614
260,9669
260,9974
261,9027
261,9486
261,9576
261,9944
261,9957
262,3695
262,3731
262,4194
262,7318
262,8637
263,8902
263,9122
263,9924
263,9933
263,9985
264,8956
264,9373
264,9415
264,9575
264,9981
265,1147
265,2182
265,5505
265,8267
265,9586
266,8773
266,9378
266,9756
266,9884
266,9933
267,6045
267,9309
267,9486
267,9870
267,9900
268,2934
268,6792
268,9701
268,9840
268,9885
269,6508
269,8840
269,9515
269,9878
269,9951
270,3378
270,8599
270,9031
270,9951
270,9962
271,7745
271,8127
271,9004
271,9394
271,9947
272,9653
272,9924
272,9940
272,9957
272,9964
273,2725
273,8596
273,8850
273,9583
273,9861
274,4993
274,6718
274,8944
274,9530
274,9586
275,4867
275,4993
275,6207
275,9782
275,9838
276,1781
276,8180
276,9427
276,9941
276,9978
277,8319
277,9711
277,9812
277,9871
277,9883
278,7732
278,8950
278,9222
278,9419
278,9906
279,4054
279,5448
279,9909
279,9985
279,9994
280,7820
280,9111
280,9792
280,9828
280,9881
281,9152
281,9507
281,9879
281,9932
281,9972
282,2086
282,3318
282,3396
282,8141
282,9076
283,8107
283,8954
283,9303
283,9734
283,9735
284,3275
284,6658
284,7614
284,9159
284,9739
285,7993
285,8104
285,9445
285,9809
285,9967
286,7255
286,9154
286,9717
286,9747
286,9801
287,2436
287,5125
287,6532
287,8306
287,8592
288,4047
288,5333
288,9276
288,9822
288,9974
289,6784
289,8262
289,9646
289,9714
289,9828
290,6175
290,7931
290,8844
290,9630
290,9833
291,5694
291,6967
291,9622
291,9639
291,9682
292,3229
292,4439
292,9592
292,9758
292,9843
293,1996
293,7682
293,9124
293,9589
293,9805
294,410
294,1359
294,9474
294,9826
294,9934
295,7117
295,7503
295,9347
295,9466
295,9606
296,7362
296,8200
296,8833
296,9417
296,9951
297,3629
297,9115
297,9187
297,9751
297,9802
298,383
298,1182
298,7180
298,9873
298,9976
299,6368
299,6728
299,8806
299,9448
299,9696
300,4744
300,6568
300,8357
300,9548
300,9743
301,2593
301,6504
301,9051
301,9543
301,9983
302,6142
302,8372
302,8869
302,9711
302,9759
303,1453
303,7491
303,9329
303,9874
303,9974
304,7901
304,8465
304,8846
304,9780
304,9918
305,3448
305,3769
305,5517
305,5542
305,9977
306,8606
306,9433
306,9457
306,9493
306,9939
307,6882
307,9329
307,9465
307,9805
307,9960
308,1776
308,5810
308,7739
308,9097
308,9791
309,6115
309,6963
309,9606
309,9940
309,9980
310,4865
310,5163
310,7272
310,9860
310,9996
311,1621
311,6490
311,9565
311,9573
311,9995
312,1261
312,8730
312,9466
312,9933
312,9982
313,7456
313,9490
313,9835
313,9929
313,9946
314,3574
314,5504
314,9670
314,9944
314,9947
315,7580
315,9136
