node_1,node_2
0,285
0,1637
0,1845
0,5957
0,7667
1,9118
1,9570
1,9822
1,9863
1,9982
2,7966
2,9443
2,9605
2,9657
2,9777
3,2787
3,9093
3,9618
3,9974
3,9976
4,2526
4,9546
4,9747
4,9888
4,9941
5,318
5,8145
5,8792
5,9124
5,9886
6,9679
6,9883
6,9946
6,9963
6,9990
7,3208
7,8576
7,9372
7,9392
7,9926
8,6403
8,9760
8,9830
8,9937
8,9939
9,2138
9,3743
9,6395
9,9554
9,9874
10,3521
10,6842
10,8554
10,8680
10,9081
11,1121
11,6434
11,7822
11,9144
11,9926
12,4894
12,6030
12,8899
12,9893
12,9927
13,4181
13,4501
13,6709
13,6811
13,8752
14,7022
14,7400
14,8475
14,8995
14,9161
15,6177
15,8127
15,8735
15,9516
15,9759
16,882
16,6508
16,8376
16,9885
16,9953
17,5587
17,7285
17,8275
17,9125
17,9258
18,9505
18,9881
18,9936
18,9948
18,9950
19,8972
19,9358
19,9457
19,9832
19,9955
20,9920
20,9959
20,9966
20,9971
20,9980
21,8245
21,9594
21,9713
21,9807
21,9915
22,9471
22,9911
22,9916
22,9928
22,9989
23,6826
23,7809
23,9371
23,9488
23,9915
24,9446
24,9838
24,9870
24,9943
24,9957
25,2732
25,3740
25,7401
25,9700
25,9871
26,5721
26,9836
26,9982
26,9985
26,9993
27,3649
27,4929
27,6816
27,9630
27,9960
28,8483
28,9005
28,9105
28,9222
28,9654
29,7342
29,8716
29,9467
29,9893
29,9927
30,7076
30,9658
30,9733
30,9898
30,9943
31,397
31,2682
31,5158
31,6547
31,9985
32,3808
32,6437
32,9305
32,9963
32,9990
33,9233
33,9607
33,9835
33,9922
33,9983
34,9032
34,9636
34,9770
34,9797
34,9884
35,4700
35,5027
35,6290
35,6529
35,7852
36,3971
36,9026
36,9976
36,9977
36,9992
37,4326
37,5539
37,9826
37,9886
37,9987
38,8994
38,9614
38,9639
38,9950
38,9990
39,9704
39,9857
39,9864
39,9924
39,9947
40,8390
40,9012
40,9308
40,9412
40,9749
41,5256
41,6355
41,8213
41,8977
41,9391
42,725
42,7727
42,7843
42,7988
42,9018
43,2465
43,9464
43,9790
43,9842
43,9872
44,4291
44,8250
44,9031
44,9530
44,9968
45,5130
45,6212
45,9503
45,9808
45,9904
46,6455
46,8411
46,9795
46,9803
46,9869
47,9375
47,9641
47,9752
47,9784
47,9820
48,9252
48,9401
48,9594
48,9598
48,9915
49,7341
49,9645
49,9913
49,9978
49,9996
50,223
50,4349
50,4623
50,5299
50,9784
51,2689
51,2823
51,4623
51,5299
51,9899
52,8899
52,9709
52,9726
52,9762
52,9927
53,5343
53,5851
53,6454
53,7076
53,7686
54,61
54,801
54,5908
54,7922
54,9782
55,909
55,4307
55,5336
55,5927
55,9254
56,1939
56,7389
56,8424
56,8919
56,9627
57,2076
57,7209
57,9714
57,9790
57,9867
58,1032
58,6941
58,9255
58,9256
58,9960
59,7871
59,8819
59,9389
59,9926
59,9995
60,3985
60,5442
60,6798
60,8977
60,9832
61,54
61,1171
61,5515
61,7922
61,8837
62,8506
62,9412
