node_1,node_2
0,527
0,1686
0,9755
0,9832
0,9999
1,5357
1,6957
1,9436
1,9747
1,9748
2,3020
2,5960
2,6005
2,9380
2,9969
3,5535
3,7322
3,8401
3,9596
3,9933
4,5718
4,5799
4,7907
4,8627
4,9687
5,2153
5,3490
5,6206
5,9212
5,9833
6,1093
6,6454
6,7685
6,9334
6,9454
7,2847
7,5038
7,8909
7,9742
7,9926
8,1287
8,3056
8,5449
8,8263
8,9631
9,971
9,5178
9,8447
9,9401
9,9694
10,6986
10,7999
10,9356
10,9492
10,9792
11,7080
11,7247
11,8924
11,9206
11,9431
12,1233
12,2283
12,9378
12,9816
12,9870
13,4738
13,8745
13,8989
13,9029
13,9317
14,934
14,7151
14,9705
14,9801
14,9941
15,8072
15,8271
15,9024
15,9692
15,9973
16,4911
16,7479
16,8886
16,9894
16,9906
17,516
17,4750
17,7951
17,9179
17,9898
18,3843
18,4294
18,9010
18,9898
18,9962
19,5318
19,7273
19,8363
19,8499
19,9828
20,6972
20,8083
20,9253
20,9619
20,9947
21,3135
21,6038
21,9517
21,9723
21,9976
22,2781
22,7294
22,8398
22,9696
22,9989
23,5950
23,6864
23,9424
23,9810
23,9958
24,6099
24,6865
24,8672
24,9154
24,9983
25,1301
25,7927
25,9621
25,9718
25,9942
26,2567
26,4444
26,8043
26,8506
26,9915
27,7772
27,7934
27,8779
27,9060
27,9677
28,4115
28,5949
28,6178
28,6218
28,9479
29,2165
29,6410
29,6915
29,7171
29,9821
30,4159
30,8414
30,8684
30,9092
30,9320
31,458
31,2574
31,6481
31,7620
31,9961
32,801
32,3973
32,4686
32,6114
32,9298
33,890
33,7155
33,7972
33,9662
33,9705
34,752
34,3211
34,6659
34,9242
34,9292
35,2659
35,4165
35,8850
35,9173
35,9951
36,4567
36,6612
36,6683
36,9013
36,9637
37,6647
37,7826
37,8306
37,9111
37,9445
38,836
38,7518
38,9571
38,9767
38,9966
39,7159
39,7873
39,9502
39,9676
39,9945
40,5959
40,7225
40,8983
40,8999
40,9927
41,4880
41,7593
41,8622
41,9172
41,9967
42,3306
42,9394
42,9407
42,9697
42,9885
43,3786
43,8234
43,8911
43,9265
43,9910
44,5496
44,6973
44,7497
44,8164
44,9292
45,6702
45,6707
45,7376
45,8511
45,9657
46,151
46,9155
46,9395
46,9720
46,9979
47,6485
47,9094
47,9326
47,9808
47,9842
48,1924
48,7358
48,7765
48,8372
48,9463
49,1258
49,8615
49,9430
49,9779
49,9792
50,252
50,8104
50,9140
50,9527
50,9875
51,699
51,5135
51,9177
51,9255
51,9884
52,3352
52,4699
52,8483
52,9135
52,9868
53,1111
53,5272
53,8152
53,8533
53,9250
54,344
54,5540
54,8926
54,9298
54,9961
55,8249
